#  2M2228  Ch1 Light Curve
# Period =        1.3685900 hr
# Time [BMJD]       Counts
  56500.4172587     3540.31184
  56500.4174114     3655.82446
  56500.4175594     3384.01047
  56500.4177124     3501.86554
  56500.4178651     3610.92682
  56500.4180180     3575.36543
  56500.5136965     3433.01230
  56500.5138441     3137.73904
  56500.5139970     3078.06946
  56500.5141497     3477.08765
  56500.5142980     3332.28959
  56500.5144507     3371.91810
  56500.5146034     3308.03997
  56500.5147563     3335.72952
  56500.5149044     3226.49315
  56500.5150573     3109.57193
  56500.5152101     3298.17460
  56500.5153628     3110.34358
  56500.5155110     3410.39133
  56500.5156684     3243.00741
  56500.5158166     3324.05894
  56500.5159694     3301.02392
  56500.5161175     3341.92208
  56500.5162703     3270.08746
  56500.5164230     3319.20314
  56500.5165759     3287.04077
  56500.5167286     3211.37956
  56500.5168769     3365.47415
  56500.5170296     3265.36147
  56500.5171824     3334.91039
  56500.5173306     3302.17338
  56500.5174833     3398.73697
  56500.5176362     3449.06215
  56500.5177889     3277.59003
  56500.5179417     3132.44368
  56500.5180899     3466.01710
  56500.5182427     3271.38665
  56500.5183954     3162.85057
  56500.5185436     3344.00250
  56500.5186964     3280.23137
  56500.5188492     3332.75851
  56500.5190020     3413.19405
  56500.5191501     3402.10214
  56500.5193029     3454.36360
  56500.5194558     3291.10402
  56500.5196085     3184.36861
  56500.5197613     3441.60089
  56500.5199095     3293.49961
  56500.5200623     3301.46866
  56500.5202151     3259.31550
  56500.5203677     3317.10647
  56500.5205159     3326.91521
  56500.5206687     3453.05815
  56500.5208216     3173.16621
  56500.5209744     3240.59177
  56500.5211271     3288.27693
  56500.5212753     3391.52971
  56500.5214281     3413.14306
  56500.5215763     3300.25012
  56500.5217291     3427.47388
  56500.5218819     3262.83522
  56500.5220346     3241.62773
  56500.5221875     3224.35989
  56500.5223402     3264.43828
  56500.5224883     3396.93647
  56500.5226412     3425.39152
  56500.5227940     3538.24125
  56500.5229419     3450.26601
  56500.5230949     3117.69451
  56500.5232476     3343.83371
  56500.5233959     3108.51868
  56500.5235532     3551.26121
  56500.5237013     3273.87181
  56500.5238542     3211.28533
  56500.5240024     3185.85905
  56500.5241551     3457.36513
  56500.5243126     3472.22329
  56500.5244608     3333.69462
  56500.5246135     3327.99165
  56500.5247616     3300.46342
  56500.5249145     3274.42170
  56500.5250672     3399.84296
  56500.5252154     3478.53897
  56500.5253681     3596.67710
  56500.5255256     3310.43407
  56500.5256738     3478.43195
  56500.5258265     3522.21396
  56500.5259794     3508.54205
  56500.5261275     3394.57082
  56500.5262803     3335.21122
  56500.5265812     3522.78012
  56500.5267340     3224.73836
  56500.5268868     3093.78253
  56500.5270351     3373.85406
  56500.5271877     3394.83806
  56500.5273405     3262.67743
  56500.5274934     3257.12338
  56500.5276414     3352.90080
  56500.5277944     3420.38672
  56500.5279517     3417.49918
  56500.5280999     3409.31564
  56500.5284008     3367.51608
  56500.5285536     3203.21583
  56500.5287064     3422.31568
  56500.5288592     3343.81768
  56500.5290073     3226.62605
  56500.5291602     3362.42424
  56500.5293129     3318.99555
  56500.5294612     3286.44673
  56500.5296139     3203.22549
  56500.5297666     3316.40572
  56500.5299194     3384.13718
  56500.5300676     3225.53575
  56500.5302251     3527.98055
  56500.5303778     3271.17445
  56500.5305259     3294.70405
  56500.5306741     3537.89508
  56500.5308315     3443.34038
  56500.5309797     3403.37929
  56500.5311325     3269.52569
  56500.5312806     3437.23544
  56500.5314335     3266.52550
  56500.5315862     3625.84447
  56500.5317390     3359.48511
  56500.5318918     3465.38675
  56500.5320398     3417.96658
  56500.5321928     3316.70069
  56500.5323454     3431.45705
  56500.5324937     3416.26272
  56500.5326510     3477.91412
  56500.5327994     3540.17652
  56500.5329521     3330.72125
  56500.5331049     3277.11849
  56500.5332530     3382.26779
  56500.5334057     3214.54810
  56500.5335586     3675.14777
  56500.5337067     3547.94757
  56500.5338596     3551.17078
  56500.5340124     3522.67512
  56500.5341652     3577.03776
  56500.5343132     3302.63190
  56500.5344660     3203.23478
  56500.5346189     3383.96153
  56500.5347716     3560.06078
  56500.5349245     3262.36798
  56500.5352255     3481.16725
  56500.5353782     3465.28252
  56500.5355263     3462.46285
  56500.5356791     3341.02879
  56500.5358319     3518.28595
  56500.5359847     3378.23019
  56500.5361328     3372.79111
  56500.5362856     3267.03552
  56500.5364384     3497.55001
  56500.5365912     3430.57771
  56500.5367393     3454.01403
  56500.5368921     3365.62058
  56500.5370450     3479.74515
  56500.5371978     3404.11425
  56500.5373459     3411.62008
  56500.5374988     3449.64393
  56500.5376515     3570.24813
  56500.5378043     3373.57288
  56500.5379570     3549.29458
  56500.5381052     3558.69637
  56500.5382579     3378.51688
  56500.5384108     3391.51039
  56500.5385589     3481.41521
  56500.5387164     3311.35416
  56500.5388645     3378.18101
  56500.5390173     3428.92417
  56500.5393182     3563.98760
  56500.5394711     3346.32763
  56500.5396238     3325.87250
  56500.5397720     3496.89619
  56500.5399248     3436.83251
  56500.5400776     3406.76520
  56500.5402304     3480.75369
  56500.5403786     3318.00036
  56500.5405314     3532.75387
  56500.5406841     3241.51769
  56500.5408369     3429.29547
  56500.5409896     3225.62629
  56500.5411378     3325.90449
  56500.5412906     3469.15341
  56500.5414434     3415.58663
  56500.5415915     3451.27310
  56500.5417444     3605.70764
  56500.5418972     3520.49690
  56500.5420499     3525.41094
  56500.5421981     3323.21949
  56500.5423556     3558.05991
  56500.5425037     3532.15996
  56500.5426565     3448.44810
  56500.5428046     3428.67773
  56500.5429574     3441.82821
  56500.5431102     3490.30316
  56500.5432630     3539.45886
  56500.5434112     3457.67726
  56500.5437167     3283.90283
  56500.5438695     3486.10655
  56500.5440223     3456.74231
  56500.5441751     3366.26710
  56500.5443232     3522.11402
  56500.5444761     3550.71743
  56500.5446242     3457.62123
  56500.5447769     3702.53773
  56500.5449297     3378.43744
  56500.5450825     3434.31658
  56500.5452308     3514.68023
  56500.5453835     3305.15566
  56500.5455363     3280.12348
  56500.5456891     3446.65806
  56500.5458371     3401.08710
  56500.5459901     3277.12346
  56500.5461427     3459.48966
  56500.5462956     3546.75753
  56500.5464437     3372.21870
  56500.5467494     3513.53703
  56500.5469021     3274.17946
  56500.5470549     3285.56258
  56500.5472031     3552.16239
  56500.5473560     3564.99930
  56500.5475086     3481.17668
  56500.5476567     3285.48607
  56500.5478096     3563.39915
  56500.5481153     3437.39727
  56500.5482633     3328.38507
  56500.5484162     3428.50957
  56500.5485689     3313.17386
  56500.5487216     3308.46007
  56500.5488698     3419.32489
  56500.5490226     3488.76899
  56500.5491755     3354.68845
  56500.5493282     3568.51181
  56500.5494810     3438.90854
  56500.5496291     3400.83726
  56500.5497821     3319.39036
  56500.5499348     3398.15860
  56500.5500875     3444.76635
  56500.5502403     3434.67720
  56500.5503884     3376.40080
  56500.5505414     3397.84261
  56500.5506894     3484.68735
  56500.5508423     3356.19243
  56500.5509950     3646.63859
  56500.5511479     3263.04612
  56500.5512959     3515.89713
  56500.5514487     3602.44270
  56500.5516016     3530.44696
  56500.5517542     3606.55922
  56500.5519072     3488.22507
  56500.5520553     3318.23182
  56500.5522082     3455.45503
  56500.5523609     3448.90394
  56500.5525089     3365.33991
  56500.5526618     3598.98736
  56500.5528146     3268.28005
  56500.5529675     3373.07359
  56500.5531201     3371.17077
  56500.5532684     3201.91701
  56500.5534211     3566.92859
  56500.5535738     3275.42396
  56500.5537220     3444.84969
  56500.5538748     3487.85169
  56500.5540277     3250.19522
  56500.5541804     3332.17178
  56500.5543287     3318.59870
  56500.5544860     3536.75613
  56500.5546341     3343.61909
  56500.5547870     3346.37530
  56500.5549350     3358.27227
  56500.5550879     3502.84381
  56500.5552407     3414.81633
  56500.5553935     3455.59058
  56500.5555417     3300.49550
  56500.5556945     3486.45870
  56500.5558472     3415.36577
  56500.5560000     3357.50057
  56500.5561528     3514.59856
  56500.5563009     3378.93750
  56500.5564537     3607.98017
  56500.5566066     3516.67103
  56500.5567546     3195.35434
  56500.5569075     3364.04827
  56500.5570602     3365.25833
  56500.5572131     3433.16174
  56500.5573613     3299.04773
  56500.5575140     3193.45468
  56500.5576668     3338.05789
  56500.5578196     3390.17959
  56500.5579678     3278.49329
  56500.5581206     3316.52735
  56500.5582733     3331.96113
  56500.5584261     3570.40810
  56500.5585789     3516.88627
  56500.5587271     3330.23080
  56500.5588798     3342.58650
  56500.5590326     3319.32093
  56500.5591854     3385.66056
  56500.5593336     3431.96670
  56500.5594863     3234.72947
  56500.5596391     3432.91052
  56500.5597874     3256.95956
  56500.5599401     3430.24089
  56500.5600929     3437.43079
  56500.5602457     3648.90092
  56500.5603939     3283.69469
  56500.5605467     3639.19920
  56500.5606994     3439.44442
  56500.5608523     3153.20088
  56500.5610004     3174.98810
  56500.5611531     3402.82083
  56500.5613060     3299.46791
  56500.5614586     3298.49413
  56500.5616115     3398.21699
  56500.5617596     3172.82585
  56500.5619125     3454.57369
  56500.5620653     3378.35186
  56500.5622180     3206.18566
  56500.5623662     3384.08722
  56500.5625190     3277.63450
  56500.5626718     3427.71798
  56500.5628199     3438.62112
  56500.5629727     3373.01557
  56500.5631255     3238.02582
  56500.5632783     3454.70116
  56500.5634311     3439.88104
  56500.5635792     3335.43775
  56500.5638848     3452.92516
  56500.5640329     3371.14479
  56500.5641857     3522.90199
  56500.5643385     3352.36028
  56500.5644914     3342.44298
  56500.5646395     3418.72325
  56500.5647924     3261.34779
  56500.5649451     3285.32775
  56500.5650978     3394.47508
  56500.5652507     3565.69043
  56500.5654034     3370.70630
  56500.5655516     3321.12480
  56500.5657044     3246.45131
  56500.5658525     3395.03274
  56500.5660054     3533.38948
  56500.5661581     3312.28836
  56500.5663109     3385.06468
  56500.5664591     3473.73844
  56500.5666120     3228.07855
  56500.5667646     3207.82852
  56500.5669174     3363.91506
  56500.5670703     3424.37922
  56500.5672231     3273.10966
  56500.5673712     3378.18871
  56500.5675239     3376.74885
  56500.5676768     3247.52729
  56500.5678296     3354.72571
  56500.5679777     3386.48733
  56500.5681305     3306.25355
  56500.5682833     3281.99974
  56500.5684314     3152.87146
  56500.5685838     3290.53518
  56500.5687371     3320.33536
  56500.5688852     3211.81405
  56500.5690380     3489.31833
  56500.5691907     3301.34855
  56500.5693435     3276.41213
  56500.5694963     3236.14239
  56500.5696445     3458.00636
  56500.5698019     3392.80857
  56500.5699501     3186.99368
  56500.5700983     3149.41124
  56500.5702510     3288.61271
  56500.5704037     3416.30741
  56500.5705567     3311.67692
  56500.5707048     3206.40756
  56500.5708576     3408.80347
  56500.5710104     3381.17878
  56500.5711631     3334.94762
  56500.5713160     3330.14894
  56500.5714641     3233.69028
  56500.5716170     3195.63339
  56500.5717696     3373.69614
  56500.5719178     3364.59191
  56500.5720706     3307.52705
  56500.5722234     3230.86791
  56500.5723763     3447.73212
  56500.5725243     3582.80901
  56500.5726770     3249.40647
  56500.5728299     3177.12180
  56500.5729827     3297.22945
  56500.5731309     3402.01092
  56500.5732836     3448.39263
  56500.5734411     3348.11249
  56500.5735892     3411.29654
  56500.5737374     3348.55308
  56500.5738902     3303.39073
  56500.5740429     3164.47888
  56500.5741958     3308.91889
  56500.5743485     3162.89674
  56500.5744966     3220.58858
  56500.5746495     3265.10090
  56500.5748023     3307.07238
  56500.5749504     3277.61135
  56500.5751031     3281.90897
  56500.5752560     3307.16661
  56500.5754088     3364.40410
  56500.5755570     3295.78231
  56500.5757098     3296.72156
  56500.5758671     3427.15760
  56500.5760153     3180.94725
  56500.5761635     3391.94959
  56500.5763163     3342.43957
  56500.5764690     3306.48706
  56500.5766219     3397.31671
  56500.5767700     3257.67439
  56500.5769228     3335.84513
  56500.5770757     3258.25043
  56500.5772283     3374.77233
  56500.5773812     3276.43349
  56500.5775293     3288.37668
  56500.5776822     3233.73997
  56500.5778349     3478.14355
  56500.5779831     3329.80203
  56500.5781359     3475.92491
  56500.5782886     3404.44860
  56500.5784414     3452.35982
  56500.5785896     3475.16513
  56500.5787424     3404.98984
  56500.5788952     3537.17209
  56500.5790479     3177.36734
  56500.5791962     3246.37395
  56500.5793489     3301.14221
  56500.5795017     3402.72614
  56500.5796545     3329.10729
  56500.5798026     3301.58653
  56500.5799554     3362.11974
  56500.5801083     3296.10740
  56500.5802609     3407.46730
  56500.5804139     3292.35387
  56500.5805666     3510.46588
  56500.5807148     3130.58989
  56500.5808675     3274.28785
  56500.5810157     3327.88029
  56500.5811685     3245.66694
  56500.5813212     3345.88212
  56500.5814741     3355.60040
  56500.5816268     3266.91401
  56500.5817797     3320.49957
  56500.5819277     3208.75493
  56500.5820807     3372.01513
  56500.5822333     3330.66426
  56500.5823814     3340.29246
  56500.5825344     3519.64926
  56500.5826871     3463.09545
  56500.5828353     3353.52300
  56500.5829881     3585.32916
  56500.5831409     3271.91138
  56500.5832936     3414.74947
  56500.5834463     3563.31410
  56500.5835946     3193.12097
  56500.5837473     3430.98760
  56500.5839002     3625.36903
  56500.5840482     3293.30300
  56500.5842057     3492.54554
  56500.5843539     3329.32114
  56500.5845066     3285.70021
  56500.5846595     3493.89153
  56500.5848075     3373.12122
  56500.5851131     3365.14287
  56500.5852613     3247.21722
  56500.5854141     3382.51422
  56500.5855669     3397.92317
  56500.5857197     3347.08898
  56500.5858679     3263.22337
  56500.5860207     3487.98243
  56500.5861734     3402.18332
  56500.5863262     3531.71072
  56500.5864791     3294.16081
  56500.5866271     3584.86106
  56500.5867800     3257.66353
  56500.5869328     3347.74385
  56500.5870810     3443.33946
  56500.5872337     3322.75944
  56500.5873864     3405.05785
  56500.5875393     3607.68818
  56500.5876921     3538.13642
  56500.5878403     3283.98133
  56500.5879930     3247.45399
  56500.5881458     3478.22203
  56500.5882940     3271.23386
  56500.5884468     3527.68129
  56500.5885996     3318.09332
  56500.5887523     3533.35180
  56500.5889005     3401.88335
  56500.5890533     3440.99148
  56500.5892107     3705.99725
  56500.5893588     3255.51308
  56500.5895117     3187.51821
  56500.5896598     3450.96764
  56500.5898127     3475.20003
  56500.5899654     3385.52892
  56500.5901136     3451.68630
  56500.5902663     3299.89894
  56500.5904192     3579.46704
  56500.5905720     3454.26518
  56500.5907201     3518.12208
  56500.5908729     3696.06308
  56500.5910256     3427.51034
  56500.5911785     3501.81848
  56500.5913266     3399.40954
  56500.5914794     3543.72101
  56500.5916322     3239.47267
  56500.5917851     3532.37503
  56500.5919331     3567.57384
  56500.5920858     3668.63207
  56500.5922387     3432.58030
  56500.5923915     3393.11134
  56500.5925444     3498.90451
  56500.5926971     3413.28258
  56500.5928453     3337.52235
  56500.5929981     3380.49367
  56500.5931462     3404.48371
  56500.5933037     3562.88369
  56500.5934517     3345.95381
  56500.5936046     3413.22324
  56500.5937527     3304.60860
  56500.5939055     3401.42875
  56500.5940583     3396.52948
  56500.5942111     3329.42892
  56500.5943640     3541.86342
  56500.5945119     3345.97925
  56500.5946649     3657.95283
  56500.5948176     3400.03772
  56500.5949704     3542.65288
  56500.5951186     3586.03536
  56500.5952713     3432.27772
  56500.5954242     3563.91539
  56500.5955768     3493.27695
  56500.5957251     3484.82232
  56500.5958778     3404.45930
  56500.5960307     3620.00043
  56500.5961787     3481.26104
  56500.5963316     3673.98495
  56500.5964844     3517.46800
  56500.5966371     3487.56350
  56500.5967901     3420.64946
  56500.5969380     3330.99112
  56500.5970910     3525.66980
  56500.5972437     3376.42526
  56500.5973965     3624.06167
  56500.5975446     3695.34803
  56500.5976974     3283.01918
  56500.5978503     3418.30309
  56500.5979984     3326.28010
  56500.5981512     3452.05929
  56500.5983039     3620.89256
  56500.5984567     3514.11020
  56500.5986096     3454.61170
  56500.5987576     3439.72159
  56500.5989105     3639.27697
  56500.5990632     3486.64376
  56500.5992115     3393.91555
  56500.5993642     3378.07031
  56500.5995169     3538.14718
  56500.5996698     3364.56034
  56500.5998225     3431.61065
  56500.5999708     3393.08373
  56500.6001235     3426.57569
  56500.6002764     3344.77098
  56500.6004244     3488.85204
  56500.6005774     3537.06652
  56500.6007300     3453.22663
  56500.6008828     3487.65639
  56500.6010356     3548.91960
  56500.6011838     3407.98702
  56500.6013366     3670.73493
  56500.6014893     3481.06855
  56500.6016421     3736.16945
  56500.6017902     3551.11607
  56500.6019430     3521.93294
  56500.6020959     3477.90499
  56500.6022441     3366.27888
  56500.6023969     3475.95905
  56500.6025497     3592.94447
  56500.6027024     3529.31031
  56500.6028552     3525.51664
  56500.6030034     3602.81631
  56500.6031562     3481.64444
  56500.6033090     3442.56975
  56500.6034618     3356.84467
  56500.6036099     3539.33865
  56500.6037626     3605.88698
  56500.6039154     3643.45758
  56500.6040682     3475.17522
  56500.6042164     3510.35457
  56500.6043739     3600.38343
  56500.6045220     3493.24538
  56500.6046748     3540.88799
  56500.6048230     3338.49047
  56500.6049804     3655.21385
  56500.6051285     3514.89684
  56500.6052767     3540.22605
  56500.6054295     3375.32088
  56500.6055823     3527.25519
  56500.6057351     3471.28241
  56500.6058878     3577.50666
  56500.6060360     3452.66884
  56500.6061888     3500.32937
  56500.6063416     3486.35346
  56500.6064944     3452.48738
  56500.6066424     3392.63895
  56500.6067954     3371.37219
  56500.6069481     3322.54432
  56500.6071009     3455.66769
  56500.6074018     3385.07563
  56500.6075547     3472.96194
  56500.6077073     3350.39014
  56500.6078556     3512.78375
  56500.6080083     3547.19006
  56500.6081612     3408.89887
  56500.6083092     3432.75511
  56500.6084667     3678.45551
  56500.6086149     3364.03901
  56500.6087676     3574.05012
  56500.6089204     3346.57758
  56500.6090685     3381.05866
  56500.6092215     3525.35712
  56500.6093741     3704.36464
  56500.6095270     3437.51804
  56500.6096751     3533.15550
  56500.6098279     3730.73974
  56500.6099807     3629.81143
  56500.6101335     3508.29948
  56500.6102818     3521.39443
  56500.6104344     3419.27198
  56500.6105873     3383.50745
  56500.6107400     3359.92111
  56500.6108882     3216.65076
  56500.6110410     3434.82437
  56500.6111937     3228.79108
  56500.6113467     3307.75135
  56500.6114947     3403.08638
  56500.6116474     3249.22690
  56500.6118003     3151.38464
  56500.6119531     3197.18564
  56500.6121013     3196.55028
  56500.6122540     3433.64055
  56500.6124067     3426.71906
  56500.6125596     3454.82934
  56500.6127078     3194.03275
  56500.6128605     3426.68353
  56500.6130133     3511.25184
  56500.6131662     3563.84887
  56500.6133143     3174.22427
  56500.6134672     3282.84572
  56500.6136198     3235.65421
  56500.6137726     3326.94626
  56500.6140736     3513.27870
  56500.6142264     3444.71861
  56500.6143792     3240.60292
  56502.1505979     3586.76394
  56502.1507502     3542.94555
  56502.1508984     3394.02095
  56502.1510511     3598.59573
  56502.1512039     3445.40235
  56502.1513568     3514.48608
  56502.1515049     3389.05262
  56502.1516577     3509.13766
  56502.1518105     3595.55903
  56502.1519632     3677.58570
  56502.1521161     3489.38908
  56502.1522642     3575.82652
  56502.1524171     3456.60291
  56502.1525698     3411.81612
  56502.1527225     3544.52627
  56502.1528708     3345.64437
  56502.1530235     3521.03428
  56502.1531764     3618.71165
  56502.1533245     3402.40707
  56502.1534773     3519.23458
  56502.1536300     3437.22756
  56502.1537828     3410.74592
  56502.1539310     3560.92026
  56502.1540838     3607.74915
  56502.1542367     3455.94752
  56502.1543893     3638.39211
  56502.1545421     3596.04669
  56502.1546904     3419.58568
  56502.1548431     3585.95380
  56502.1549959     3391.74862
  56502.1551487     3529.73559
  56502.1552969     3492.21177
  56502.1554497     3430.87092
  56502.1556023     3460.59973
  56502.1557506     3254.21332
  56502.1559033     3353.97764
  56502.1560562     3397.90742
  56502.1562135     3591.12173
  56502.1565099     3619.47906
  56502.1566627     3467.23932
  56502.1568155     3491.50580
  56502.1569636     3490.88023
  56502.1571165     3547.09584
  56502.1572692     3409.19851
  56502.1574219     3603.82360
  56502.1575701     3305.91773
  56502.1577229     3638.83927
  56502.1578757     3535.50892
  56502.1580285     3629.69958
  56502.1581812     3583.72869
  56502.1583341     3515.41584
  56502.1584822     3341.92174
  56502.1586351     3564.04577
  56502.1587832     3407.00724
  56502.1589361     3543.61606
  56502.1590887     3571.47660
  56502.1592415     3477.34126
  56502.1593897     3588.00974
  56502.1595425     3520.91803
  56502.1596953     3379.61095
  56502.1598481     3311.03289
  56502.1601491     3642.64161
  56502.1603017     3424.72126
  56502.1604546     3550.90926
  56502.1606028     3511.28870
  56502.1607556     3364.23524
  56502.1609083     3453.88670
  56502.1610612     3335.18578
  56502.1612140     3423.40722
  56502.1613620     3166.16447
  56502.1615149     3426.25469
  56502.1616676     3585.60712
  56502.1618159     3507.09476
  56502.1619686     3440.45889
  56502.1621214     3522.48419
  56502.1622742     3442.02027
  56502.1624224     3526.31158
  56502.1625798     3754.45142
  56502.1627279     3338.67096
  56502.1628807     3532.96834
  56502.1630289     3604.65076
  56502.1631863     3574.18083
  56502.1633344     3565.31107
  56502.1634873     3460.86923
  56502.1636354     3711.77551
  56502.1637882     3487.33685
  56502.1639410     3432.99632
  56502.1640937     3556.07167
  56502.1642465     3578.34209
  56502.1643994     3700.97522
  56502.1645475     3312.23363
  56502.1647003     3520.16372
  56502.1650013     3407.81372
  56502.1651540     3708.70497
  56502.1653068     3605.34907
  56502.1654549     3492.12552
  56502.1656077     3371.05838
  56502.1657605     3425.09343
  56502.1659133     3435.39267
  56502.1660615     3199.11291
  56502.1662143     3431.61643
  56502.1663670     3324.24337
  56502.1665199     3406.30794
  56502.1666679     3292.10478
  56502.1668255     3660.19456
  56502.1669736     3497.85202
  56502.1671265     3447.31831
  56502.1672792     3699.88430
  56502.1674319     3754.80416
  56502.1675802     3465.13233
  56502.1677328     3564.02012
  56502.1678811     3415.35001
  56502.1680385     3569.14923
  56502.1681867     3360.36050
  56502.1683394     3475.77006
  56502.1684876     3241.01083
  56502.1686404     3280.29898
  56502.1687932     3422.34771
  56502.1689460     3441.35170
  56502.1690941     3233.46201
  56502.1692469     3353.63110
  56502.1694043     3754.97945
  56502.1695526     3235.66755
  56502.1697006     3554.68672
  56502.1698534     3491.02721
  56502.1700063     3618.62709
  56502.1701590     3407.76278
  56502.1703117     3383.49859
  56502.1704599     3454.84835
  56502.1706127     3444.06472
  56502.1707656     3347.17861
  56502.1709137     3248.41847
  56502.1710666     3485.79220
  56502.1712192     3457.25876
  56502.1713720     3526.45185
  56502.1715202     3461.19558
  56502.1716730     3489.07242
  56502.1718258     3360.86438
  56502.1719785     3487.76512
  56502.1722795     3503.52772
  56502.1724322     3750.73209
  56502.1725851     3404.23435
  56502.1727333     3260.87855
  56502.1728861     3267.13353
  56502.1730388     3427.73532
  56502.1731917     3544.03523
  56502.1733444     3359.48780
  56502.1734925     3219.00441
  56502.1736454     3456.57452
  56502.1737981     3457.14038
  56502.1739463     3287.83527
  56502.1740991     3599.52775
  56502.1742519     3570.03972
  56502.1744047     3279.89442
  56502.1745527     3252.15955
  56502.1747057     3619.02641
  56502.1748584     3465.83963
  56502.1750113     3464.31639
  56502.1751593     3489.75059
  56502.1753122     3521.69351
  56502.1754649     3456.94884
  56502.1756177     3440.36713
  56502.1757659     3434.92083
  56502.1759186     3491.24474
  56502.1760715     3541.83146
  56502.1762242     3418.57057
  56502.1763771     3483.98552
  56502.1765252     3341.67905
  56502.1766779     3432.34170
  56502.1768308     3526.63378
  56502.1769789     3455.90152
  56502.1771317     3506.01443
  56502.1772844     3649.52240
  56502.1774373     3594.93864
  56502.1775855     3424.53081
  56502.1777383     3667.26464
  56502.1780439     3562.33556
  56502.1781920     3315.47545
  56502.1783448     3573.86559
  56502.1784975     3618.26133
  56502.1786504     3527.05307
  56502.1787985     3544.05933
  56502.1789514     3699.39722
  56502.1791042     3442.63280
  56502.1792570     3527.30855
  56502.1794097     3592.37434
  56502.1795578     3391.14593
  56502.1797106     3495.06727
  56502.1798633     3456.55050
  56502.1800162     3340.96025
  56502.1801689     3409.07627
  56502.1803171     3390.35126
  56502.1804700     3526.84496
  56502.1807709     3474.75992
  56502.1809236     3581.16193
  56502.1810764     3667.00219
  56502.1812246     3346.63861
  56502.1813773     3699.08370
  56502.1815302     3448.04344
  56502.1816829     3508.62596
  56502.1818312     3378.96983
  56502.1819839     3564.47971
  56502.1821367     3242.29655
  56502.1822895     3362.00448
  56502.1824422     3584.91401
  56502.1825905     3306.39273
  56502.1827432     3578.45828
  56502.1828961     3407.38273
  56502.1830442     3431.51217
  56502.1831970     3567.12339
  56502.1833497     3410.39644
  56502.1835025     3607.07600
  56502.1836507     3418.55542
  56502.1838035     3658.07870
  56502.1839563     3416.02654
  56502.1841091     3494.89676
  56502.1844100     3440.89951
  56502.1845627     3576.01068
  56502.1847156     3399.28883
  56502.1848638     3277.92003
  56502.1850166     3478.70375
  56502.1851693     3564.06160
  56502.1853222     3641.09824
  56502.1854749     3613.67933
  56502.1856230     3299.41184
  56502.1857759     3428.79750
  56502.1859286     3730.92361
  56502.1860768     3553.25349
  56502.1862296     3467.51519
  56502.1863824     3597.34541
  56502.1865352     3590.13905
  56502.1866833     3312.08742
  56502.1868408     3743.22527
  56502.1869888     3394.28864
  56502.1871418     3668.74846
  56502.1872898     3576.66268
  56502.1874427     3340.37098
  56502.1875954     3533.90516
  56502.1877481     3885.01664
  56502.1878964     3728.77700
  56502.1880492     3527.23083
  56502.1882020     3704.55466
  56502.1883547     3493.94591
  56502.1885075     3482.93388
  56502.1888085     3642.58548
  56502.1889613     3780.91278
  56502.1891094     3534.56794
  56502.1892622     3658.33063
  56502.1894151     3466.74179
  56502.1895678     3439.37793
  56502.1897160     3337.40081
  56502.1898687     3518.38503
  56502.1900215     3605.41064
  56502.1901743     3578.14926
  56502.1903225     3397.46425
  56502.1904799     3525.89350
  56502.1906280     3521.54659
  56502.1907808     3528.19800
  56502.1909336     3387.40883
  56502.1910818     3605.79189
  56502.1912345     3364.22239
  56502.1913873     3431.57873
  56502.1915402     3647.41464
  56502.1916883     3531.85450
  56502.1918411     3364.61640
  56502.1919938     3517.69006
  56502.1921421     3362.98038
  56502.1922948     3530.26192
  56502.1924477     3506.38385
  56502.1926004     3420.64181
  56502.1927486     3419.75976
  56502.1929014     3377.92954
  56502.1930542     3591.21769
  56502.1932070     3274.92882
  56502.1933551     3362.48109
  56502.1935079     3516.17957
  56502.1936607     3511.65611
  56502.1938136     3507.47004
  56502.1939662     3450.49308
  56502.1941144     3637.06586
  56502.1942672     3576.06555
  56502.1944200     3599.12639
  56502.1945728     3410.15356
  56502.1947210     3213.74654
  56502.1948738     3367.97062
  56502.1950265     3623.67047
  56502.1951746     3278.81897
  56502.1953274     3551.77654
  56502.1954803     3402.80417
  56502.1956330     3526.12924
  56502.1957811     3408.47191
  56502.1959340     3398.06547
  56502.1960868     3495.28036
  56502.1962396     3496.48560
  56502.1963877     3378.37913
  56502.1965405     3482.30407
  56502.1966933     3562.46206
  56502.1968461     3473.64639
  56502.1969943     3598.36831
  56502.1971471     3369.47422
  56502.1972998     3448.41268
  56502.1974527     3534.71323
  56502.1976054     3614.97644
  56502.1977536     3409.51616
  56502.1979064     3484.46806
  56502.1980591     3189.86076
  56502.1982073     3381.51843
  56502.1983601     3373.43518
  56502.1985129     3395.02604
  56502.1986656     3467.10469
  56502.1988138     3264.55140
  56502.1989713     3703.85911
  56502.1991240     3602.64325
  56502.1992722     3114.26631
  56502.1994203     3244.68428
  56502.1995732     3448.29019
  56502.1997259     3246.91202
  56502.1998786     3555.10565
  56502.2000269     3504.28805
  56502.2001797     3325.43937
  56502.2003325     3726.85219
  56502.2004852     3593.28689
  56502.2006380     3371.30037
  56502.2007861     3341.12731
  56502.2009389     3185.36338
  56502.2010918     3331.60018
  56502.2012399     3249.04133
  56502.2013927     3575.63071
  56502.2015454     3497.68481
  56502.2016983     3474.37641
  56502.2018465     3289.51354
  56502.2019992     3441.45493
  56502.2021520     3422.24181
  56502.2023048     3359.50020
  56502.2024531     3396.94858
  56502.2026058     3449.78071
