#  2M1324  Ch1 Light Curve
# Period =       13.0000 hr
# Time [BMJD]       Counts
  56856.0018442    19015.98047
  56856.0019970    19407.19878
  56856.0021497    19046.07634
  56856.0023026    19238.90678
  56856.0024507    18991.56429
  56856.0026034    19491.89012
  56856.0027563    19245.62229
  56856.0029090    19209.04201
  56856.0030572    19330.06766
  56856.0032099    19177.68896
  56856.0033627    19025.52376
  56856.0035155    18877.78434
  56856.0036636    19497.25868
  56856.0038164    19303.27607
  56856.0039691    19425.42386
  56856.0041219    19381.22505
  56856.0042700    19452.47171
  56856.0044229    19332.54205
  56856.0045756    19081.26455
  56856.0047284    19060.68249
  56856.0048765    19273.03872
  56856.0050292    19527.04677
  56856.0051821    19317.34727
  56856.0053348    19408.90343
  56856.0054831    19015.09022
  56856.0056358    19214.58237
  56856.0057884    19268.89578
  56856.0059412    18974.87847
  56856.0060894    19126.89828
  56856.0062422    19142.32827
  56856.0063949    19120.76940
  56856.0065477    19503.61696
  56856.0066959    19158.41535
  56856.0068486    19522.93591
  56856.0070015    19408.17196
  56856.0071541    19095.97290
  56856.0073024    19281.22726
  56856.0074551    19439.67832
  56856.0076078    18903.05365
  56856.0077606    19452.66202
  56856.0079087    19211.10630
  56856.0080662    19457.68850
  56856.0082143    19257.90738
  56856.0083670    19317.23977
  56856.0085199    19166.05566
  56856.0086679    19151.83087
  56856.0088208    19089.69568
  56856.0089734    19298.58751
  56856.0091216    19224.37048
  56856.0092744    19035.96833
  56856.0094272    19370.59668
  56856.0095800    19068.08490
  56856.0097326    19018.16551
  56856.0098809    18942.40180
  56856.0100336    19008.37814
  56856.0101865    19059.86866
  56856.0103345    19271.28319
  56856.0104872    19310.58596
  56856.0106400    19060.29901
  56856.0107928    19218.46483
  56856.0109409    19190.54879
  56856.0110937    19140.51280
  56856.0112464    19170.48136
  56856.0113993    19337.73974
  56856.0115474    19462.40628
  56856.0117002    19228.55584
  56856.0118530    19292.48132
  56856.0120058    19337.31019
  56856.0121585    19464.63424
  56856.0123066    18963.21360
  56856.0124594    19373.10681
  56856.0126122    19281.51767
  56856.0127604    19332.25924
  56856.0129177    19261.95056
  56856.0130658    19074.74574
  56856.0132186    19080.82535
  56856.0133667    19162.86917
  56856.0135242    19321.71859
  56856.0138252    19429.50213
  56856.0139732    19122.65081
  56856.0141260    19642.25022
  56856.0142788    19321.53942
  56856.0144315    19246.11198
  56856.0145797    19576.40752
  56856.0147371    19608.85173
  56856.0148852    19587.38631
  56856.0150380    19232.98012
  56856.0151862    19271.24229
  56856.0153389    19383.59677
  56856.0156444    19324.89546
  56856.0157925    19079.16861
  56856.0159500    19399.71084
  56856.0160981    19244.56806
  56856.0162508    19347.75381
  56856.0163991    19249.81249
  56856.0165564    19267.68569
  56856.0167045    19333.21800
  56856.0168573    19044.79042
  56856.0170054    19159.73970
  56856.0171583    19316.53521
  56856.0173110    19119.82418
  56856.0174637    19564.04760
  56856.0176119    19227.82490
  56856.0177646    19195.96475
  56856.0179175    19648.69298
  56856.0180702    19286.78255
  56856.0182184    19389.33493
  56856.0183711    19275.18627
  56856.0185239    19254.21991
  56856.0186767    19437.95882
  56856.0188294    19678.95162
  56856.0189776    19303.80681
  56856.0191303    19353.18817
  56856.0192831    19402.24357
  56856.0194360    19257.65021
  56856.0195839    19088.09301
  56856.0197368    19430.48694
  56856.0198896    19516.06057
  56856.0200378    19233.61534
  56856.0201952    19312.49498
  56856.0203432    19274.42127
  56856.0204960    19139.08770
  56856.0206441    19615.66113
  56856.0207970    19418.52283
  56856.0209497    19490.75375
  56856.0211025    19394.52012
  56856.0212506    19248.13617
  56856.0214033    19194.83417
  56856.0215561    19630.74298
  56856.0217135    19675.42742
  56856.0218571    19048.81534
  56856.0220099    19515.87030
  56856.0221627    19299.72845
  56856.0223153    19585.71562
  56856.0224635    19778.78894
  56856.0226163    19390.83030
  56856.0227690    19368.27207
  56856.0229219    19335.74561
  56856.0230699    19085.76752
  56856.0232228    19376.48016
  56856.0233755    19585.21706
  56856.0235282    19570.79996
  56856.0236765    19178.56125
  56856.0238292    19387.82494
  56856.0239820    19405.28852
  56856.0241347    19036.74220
  56856.0242828    19171.64654
  56856.0244356    19159.69759
  56856.0245884    19190.80830
  56856.0247411    19568.26248
  56856.0248892    18883.38649
  56856.0250421    19330.25554
  56856.0251948    19162.12559
  56856.0253476    18969.31152
  56856.0254958    19283.30060
  56856.0256485    19195.33319
  56856.0258013    19357.71703
  56856.0259541    19115.21255
  56856.0261022    19047.94961
  56856.0262550    19261.28016
  56856.0264077    19350.57814
  56856.0265604    19268.31793
  56856.0267086    19368.45437
  56856.0268615    19365.39225
  56856.0270142    19714.13386
  56856.0271669    19306.28606
  56856.0273151    19084.05524
  56856.0274725    19444.90573
  56856.0276207    19379.97875
  56856.0277734    19602.73351
  56856.0279216    19249.98490
  56856.0280743    19661.29405
  56856.0282270    19438.20463
  56856.0283799    19280.67997
  56856.0285280    19113.30758
  56856.0286809    19521.39546
  56856.0288336    19301.36044
  56856.0289863    19376.64350
  56856.0291345    19659.68839
  56856.0292871    19619.79588
  56856.0294400    19538.32781
  56856.0295927    19384.79604
  56856.0297409    19440.41723
  56856.0298983    19664.93243
  56856.0300464    19459.71948
  56856.0301992    19604.49983
  56856.0303475    19269.69801
  56856.0305001    19467.28336
  56856.0306528    19276.50664
  56856.0308057    19558.26951
  56856.0309537    19544.78266
  56856.0311066    19480.97360
  56856.0312593    19584.50246
  56856.0314120    19265.68601
  56856.0315603    19171.72501
  56856.0317130    19007.06113
  56856.0318659    19475.45779
  56856.0320186    19646.85595
  56856.0321714    19207.68641
  56856.0323240    19440.54867
  56856.0324768    19441.33405
  56856.0326250    19079.63852
  56856.0327731    19192.77844
  56856.0329306    19507.67393
  56856.0330786    19445.51687
  56856.0332314    19373.33488
  56856.0333796    18954.26326
  56856.0335324    19130.11842
  56856.0336852    19418.83501
  56856.0338378    19594.48934
  56856.0339861    19422.81119
  56856.0341388    19576.87791
  56856.0342916    19469.76128
  56856.0344443    19456.99314
  56856.0345924    19720.23336
  56856.0347453    19293.80645
  56856.0348980    19607.01902
  56856.0350508    19432.71171
  56856.0352036    19682.12964
  56856.0353517    19320.75954
  56856.0355045    19491.39758
  56856.0356572    19521.12119
  56856.0358054    19832.15882
  56856.0359582    19362.25395
  56856.0361110    19531.92357
  56856.0362636    19498.21863
  56856.0364119    19665.89944
  56856.0365645    19173.81864
  56856.0367174    19397.42486
  56856.0368701    19318.50267
  56856.0370182    19417.98192
  56856.0371711    19251.28049
  56856.0373238    19115.21354
  56856.0374766    19589.24291
  56856.0377821    19874.49968
  56856.0379303    19647.98728
  56856.0380830    19525.97115
  56856.0382312    19630.24032
  56856.0383840    19277.87852
  56856.0385367    19306.30108
  56856.0386894    19555.80156
  56856.0388376    19278.14925
  56856.0389904    19633.28731
  56856.0391432    19904.59674
  56856.0392960    19223.87097
  56856.0394441    19527.64727
  56856.0395969    19331.17661
  56856.0397496    19297.41026
  56856.0399024    19618.92087
  56856.0400505    19402.21445
  56856.0402033    19438.50643
  56856.0403560    19618.80445
  56856.0405089    19414.74099
  56856.0406569    19287.82349
  56856.0408098    19606.10998
  56856.0409626    19491.63916
  56856.0411154    19593.83838
  56856.0412635    19627.61775
  56856.0414161    19583.23592
  56856.0415689    19338.25636
  56856.0417217    19613.53999
  56856.0418699    19689.48795
  56856.0420227    19616.57358
  56856.0421754    19863.03705
  56856.0423281    19346.81067
  56856.0424763    19541.51090
  56856.0426291    19337.85303
  56856.0427818    19460.29103
  56856.0429347    19400.62886
  56856.0430828    19472.79688
  56856.0432401    19460.42302
  56856.0433883    19512.92744
  56856.0435410    19433.65045
  56856.0436939    19557.38445
  56856.0438420    19417.81924
  56856.0439947    19664.60096
  56856.0441476    19684.30842
  56856.0442956    19428.14713
  56856.0444485    19407.71806
  56856.0446012    19565.29902
  56856.0447540    19246.58873
  56856.0449021    19688.82849
  56856.0450549    19333.24089
  56856.0452077    19610.76395
  56856.0453605    19561.83550
  56856.0455085    19216.33699
  56856.0456614    19688.11720
  56856.0458141    19426.32297
  56856.0459670    19580.12843
  56856.0461149    19360.70826
  56856.0462678    19486.48841
  56856.0464206    19715.86601
  56856.0465734    19510.56873
  56856.0467214    19434.79371
  56856.0468742    19415.50426
  56856.0470270    19429.86090
  56856.0471797    19458.45110
  56856.0473279    19383.28451
  56856.0474807    19702.92696
  56856.0476335    19714.44215
  56856.0477862    19599.63165
  56856.0479343    19598.68622
  56856.0480871    19546.78200
  56856.0482399    19601.70846
  56856.0483927    19610.95488
  56856.0485408    19293.85802
  56856.0486937    19312.88151
  56856.0488463    19945.05263
  56856.0489991    19264.80425
  56856.0491472    19358.55379
  56856.0493000    19282.99672
  56856.0494529    19562.60365
  56856.0496056    19492.94073
  56856.0497537    19173.56725
  56856.0499111    19488.57187
  56856.0500592    19516.27580
  56856.0502121    19424.58036
  56856.0503602    19717.30671
  56856.0505129    19353.02810
  56856.0506657    19748.76071
  56856.0508185    19581.47420
  56856.0509666    19640.01678
  56856.0511194    19507.72915
  56856.0512721    19695.13395
  56856.0514249    19321.16215
  56856.0515731    19238.37601
  56856.0517259    19329.72062
  56856.0518785    19528.34777
  56856.0520314    19422.68969
  56856.0521795    19184.20752
  56856.0523324    19459.82133
  56856.0524851    19251.28486
  56856.0526377    19723.54372
  56856.0527860    19411.98034
  56856.0529387    19429.03763
  56856.0530915    19880.58608
  56856.0532443    19716.85215
  56856.0533924    19785.13471
  56856.0535452    19654.30278
  56856.0536979    19427.64116
  56856.0538507    19431.24415
  56856.0540035    19313.52926
  56856.0541516    19552.97735
  56856.0543045    19334.05451
  56856.0544572    19347.52836
  56856.0546054    19569.81224
  56856.0547580    19760.69709
  56856.0549108    19462.09043
  56856.0550637    19820.37453
  56856.0552117    19219.47209
  56856.0553645    19705.04927
  56856.0555173    19565.23757
  56856.0556701    19768.97012
  56856.0558182    19420.52024
  56856.0559756    19586.65359
  56856.0561238    19524.50162
  56856.0562765    19527.98902
  56856.0564247    19603.36466
  56856.0565774    19566.08698
  56856.0567302    19503.42851
  56856.0568830    19559.77399
  56856.0570310    19590.85982
  56856.0571839    19512.10823
  56856.0573366    19351.81348
  56856.0574894    19384.72036
  56856.0576422    19734.12604
  56856.0577904    19353.60463
  56856.0579430    19476.04705
  56856.0580959    19424.04817
  56856.0582440    19353.69522
  56856.0583967    19226.37281
  56856.0585496    19531.20870
  56856.0587023    19505.95150
  56856.0588505    19262.90406
  56856.0590032    19550.37230
  56856.0591560    19830.67347
  56856.0593087    19408.96549
  56856.0594570    19473.53390
  56856.0596096    19853.91134
  56856.0597624    19246.55777
  56856.0599152    19550.02890
  56856.0600634    19700.30181
  56856.0602161    19551.50935
  56856.0603688    19554.74763
  56856.0605216    19324.01046
  56856.0606698    19566.19322
  56856.0608225    19813.27344
  56856.0609753    19486.31115
  56856.0611281    19669.43951
  56856.0612763    19790.87634
  56856.0614337    19805.67896
  56856.0615817    19457.19160
  56856.0617346    19536.45463
  56856.0618827    19475.75641
  56856.0620355    19622.88006
  56856.0621882    19651.39370
  56856.0623411    19840.40973
  56856.0624892    19435.02140
  56856.0626419    19660.12899
  56856.0627947    19768.52357
  56856.0629474    19537.44377
  56856.0630957    19531.96931
  56856.0632484    19451.10073
  56856.0634011    19642.46557
  56856.0635538    19651.07944
  56856.0637020    19314.38888
  56856.0638548    19702.74632
  56856.0640076    19508.88399
  56856.0641604    19699.77088
  56856.0643085    19634.55752
  56856.0644612    19659.30742
  56856.0646140    19434.93773
  56856.0647668    19609.75697
  56856.0649149    19690.00089
  56856.0650723    19744.26422
  56856.0652205    19430.16897
  56856.0653732    19719.27238
  56856.0655260    19580.32572
  56856.0656788    19673.99290
  56856.0658270    19532.21004
  56856.0659798    19415.04360
  56856.0661278    19429.94971
  56856.0662806    19811.26664
  56856.0664334    19646.07168
  56856.0665862    19612.31276
  56856.0667343    19281.65652
  56856.0668871    19642.76590
  56856.0670399    19667.63919
  56856.0671972    19798.26580
  56856.0673407    19680.64834
  56856.0674981    19795.12075
  56856.0676463    19399.33081
  56856.0677991    19538.04409
  56856.0679517    19841.90627
  56856.0681046    19554.76975
  56856.0682527    19626.15307
  56856.0684056    19285.65958
  56856.0685537    19664.69827
  56856.0687063    19870.59355
  56856.0688592    19520.27611
  56856.0690120    19289.83031
  56856.0691601    19582.75944
  56856.0693128    20016.37141
  56856.0694657    19581.62409
  56856.0696184    19756.74168
  56856.0697665    19699.45056
  56856.0699194    19491.53159
  56856.0700720    19457.78999
  56856.0702249    20129.10861
  56856.0703730    19475.62228
  56856.0705256    19552.49737
  56856.0706785    19571.59621
  56856.0708313    19798.08194
  56856.0709794    19648.36152
  56856.0711322    19984.17873
  56856.0712850    19913.30580
  56856.0714378    19484.30875
  56856.0715859    19959.20075
  56856.0717387    19731.41410
  56856.0718914    19814.45530
  56856.0720442    19563.41606
  56856.0721923    19639.26791
  56856.0723451    19691.45764
  56856.0724978    19763.31647
  56856.0726505    19538.44176
  56856.0727988    19359.91078
  56856.0729515    19889.07991
  56856.0731044    19855.11946
  56856.0732571    19598.67520
  56856.0734051    19754.48617
  56856.0735580    19683.81015
  56856.0737107    19912.36960
  56856.0738635    19885.95049
  56856.0740116    19430.43111
  56856.0741645    19738.47191
  56856.0743172    19786.55925
  56856.0744701    19580.94403
  56856.0746181    19535.63632
  56856.0747755    19371.51078
  56856.0749237    19735.49382
  56856.0750764    19681.30492
  56856.0752245    19852.55448
  56856.0753773    19906.81203
  56856.0755301    19634.12969
  56856.0756829    19517.76026
  56856.0758310    19728.54285
  56856.0759838    19359.07230
  56856.0761366    20109.40820
  56856.0762893    19413.82811
  56856.0764422    19609.34312
  56856.0765902    19688.79246
  56856.0767431    19465.79101
  56856.0768958    19572.47758
  56856.0770438    19685.18474
  56856.0772013    19648.02613
  56856.0773494    19440.46770
  56856.0775022    19661.25039
  56856.0776504    19643.18437
  56856.0778030    19660.38685
  56856.0779605    19741.86036
  56856.0781087    19678.83360
  56856.0782568    19673.64501
  56856.0784096    19764.40749
  56856.0785624    19574.84871
  56856.0787151    19408.08908
  56856.0788632    19609.52175
  56856.0790160    19723.88432
  56856.0791687    19633.94806
  56856.0793216    19855.32122
  56856.0794743    19510.08482
  56856.0796225    19653.13329
  56856.0797752    19708.02733
  56856.0799280    19848.51898
  56856.0800762    19672.78301
  56856.0802289    19785.31877
  56856.0803817    19733.47345
  56856.0805344    19797.67694
  56856.0806826    19492.52864
  56856.0808354    19737.79640
  56856.0809881    19696.87058
  56856.0811409    19447.66677
  56856.0812889    19640.37554
  56856.0814419    19832.97214
  56856.0815945    19620.05870
  56856.0817474    19844.68070
  56856.0818955    19348.99547
  56856.0820482    19600.69719
  56856.0822010    19426.29562
  56856.0823538    19551.54961
  56856.0825066    19638.78220
  56856.0826548    19679.48850
  56856.0828076    19449.58938
  56856.0829602    19822.77813
  56856.0831083    19519.94134
  56856.0832612    19751.74995
  56856.0834139    19587.40457
  56856.0835668    19739.40533
  56856.0837148    19443.80942
  56856.0840204    19664.41240
  56856.0841731    19481.19878
  56856.0843214    19768.62519
  56856.0844787    19844.83064
  56856.0846269    19597.99328
  56856.0847796    19928.92675
  56856.0849276    19728.96969
  56856.0850805    19789.05514
  56856.0852333    19772.20039
  56856.0853860    19405.57313
  56856.0855388    19861.20233
  56856.0856870    19952.04844
  56856.0858397    19306.63455
  56856.0859925    19605.03899
  56856.0861406    19564.75757
  56856.0862980    19916.58265
  56856.0864462    19635.83863
  56856.0865989    19627.93638
  56856.0867471    19512.06444
  56856.0868998    19892.87772
  56856.0870526    20021.09664
  56856.0872054    19568.68879
  56856.0875063    19778.41290
  56856.0876591    19812.70706
  56856.0878119    19547.63129
  56856.0879600    19714.74174
  56856.0881127    19488.22548
  56856.0882656    19724.61558
  56856.0884183    19618.04334
  56856.0885711    19494.08710
  56856.0887238    19339.69768
  56856.0888719    19561.83544
  56856.0890248    19630.62080
  56856.0891729    19494.12238
  56856.0893258    19250.19045
  56856.0894784    19877.47027
  56856.0896312    19762.12241
  56856.0897840    19681.64974
  56856.0899321    19587.68332
  56856.0900850    19833.20261
  56856.0902376    19528.95298
  56856.0903857    19776.63094
  56856.0905432    19850.13878
  56856.0906912    19654.24283
  56856.0908441    19651.12809
  56856.0909922    19739.11153
  56856.0911450    19615.47424
  56856.0912978    19783.75207
  56856.0914505    19542.93101
  56856.0916033    19828.91857
  56856.0917514    19434.94630
  56856.0919042    19568.84038
  56856.0920569    19714.22581
  56856.0922098    19313.20529
  56856.0923579    19939.85502
  56856.0925106    19744.47193
  56856.0926635    19578.99152
  56856.0928115    19617.47512
  56856.0929644    19883.61520
  56856.0931171    19420.50050
  56856.0932699    19597.99515
  56856.0934181    19533.63735
  56856.0935709    19536.13701
  56856.0937235    19827.81883
  56856.0938763    20026.89258
  56856.0940244    19475.05185
  56856.0941772    19530.60018
  56856.0943301    19944.15558
  56856.0944827    19766.85101
  56856.0946355    19860.85637
  56856.0947837    19380.07598
  56856.0949364    19444.60303
  56856.0950893    19552.12529
  56856.0952373    19413.57376
  56856.0953902    19777.17524
  56856.0955429    19552.77877
  56856.0956956    19867.14897
  56856.0958438    19727.54381
  56856.0959965    19545.20203
  56856.0961495    19613.44307
  56856.0963021    19655.99072
  56856.0964503    19663.15283
  56856.0966030    19897.80371
  56856.0967558    19698.29915
  56856.0969086    19625.92383
  56856.0970567    19452.69247
  56856.0972095    19825.36176
  56856.0973623    19854.54709
  56856.0975151    19525.88316
  56856.0976679    19425.82151
  56856.0978205    19705.19748
  56856.0979687    19457.55200
  56856.0981215    19815.97943
  56856.0982696    19432.25189
  56856.0984223    19927.84912
  56856.0985751    19820.56271
  56856.0987279    19763.13550
  56856.0988760    19313.70977
  56856.0990288    19450.64438
  56856.0991816    19865.65665
  56856.0993344    19701.24343
  56856.0994871    19531.29539
  56856.0996353    19631.81640
  56856.0997881    19903.61051
  56856.0999408    19748.58989
  56856.1000890    19813.01079
  56856.1002417    19918.30200
  56856.1003990    19761.09547
  56856.1005473    19951.77523
  56856.1007000    19961.52997
  56856.1008529    19386.08399
  56856.1010009    19567.73694
  56856.1011536    19744.55412
  56856.1013065    19741.39624
  56856.1014592    19623.86378
  56856.1016074    19620.95071
  56856.1017602    19559.50812
  56856.1019083    19592.71000
  56856.1020611    19671.15541
  56856.1022138    19706.68415
  56856.1023666    19859.27155
  56856.1025147    20007.75957
  56856.1026676    19344.68114
  56856.1028203    19912.69900
  56856.1029731    19713.88310
  56856.1031213    19719.66781
  56856.1032740    19446.90348
  56856.1034268    19473.91157
  56856.1035795    19854.13752
  56856.1037323    19505.28518
  56856.1038804    19949.77191
  56856.1040332    19676.17332
  56856.1041860    19602.63852
  56856.1043340    19438.39594
  56856.1046442    20035.00539
  56856.1047924    19635.81164
  56856.1049451    19773.87605
  56856.1050934    19420.84692
  56856.1052461    19437.32178
  56856.1053988    19385.72777
  56856.1055470    19406.60771
  56856.1056997    19612.56322
  56856.1058526    19583.32218
  56856.1060052    19794.32392
  56856.1061535    19941.05532
  56856.1064590    19603.19266
  56856.1066118    19637.18776
  56856.1067645    19571.71600
  56856.1069127    19714.36138
  56856.1070655    19564.90529
  56856.1072182    19422.43808
  56856.1073663    19832.30512
  56856.1075192    19561.29186
  56856.1076719    19611.36763
  56856.1078247    19975.31469
  56856.1079775    19456.93057
  56856.1081255    19701.13862
  56856.1082783    19678.38310
  56856.1084312    20056.11772
  56856.1085792    19116.82890
  56856.1087321    19593.84482
  56856.1088848    19526.64230
  56856.1090376    19802.78174
  56856.1091857    19744.25262
  56856.1093384    19722.22711
  56856.1094912    19610.52437
  56856.1096440    19722.94161
  56856.1097969    19696.72698
  56856.1099495    19390.26548
  56856.1100977    19401.61444
  56856.1102505    19435.01693
  56856.1103986    19479.69466
  56856.1105514    19512.24258
  56856.1107041    19472.77059
  56856.1108570    19352.02384
  56856.1110051    19819.11229
  56856.1111578    19957.37478
  56856.1113106    19567.41974
  56856.1114633    19628.40735
  56856.1116116    19491.95665
  56856.1117689    19752.83025
  56856.1119169    19581.42961
  56856.1120698    19802.53561
  56856.1122179    19445.60470
  56856.1123707    19921.66622
  56856.1125235    19690.21667
  56856.1126809    19661.85806
  56856.1128290    19500.40872
  56856.1129771    19471.12343
  56856.1131300    19328.71740
  56856.1132826    19577.54476
  56856.1134355    19825.99580
  56856.1135836    19354.09475
  56856.1137363    19548.38819
  56856.1138891    19662.28993
  56856.1140372    19534.34096
  56856.1141901    19307.85522
  56856.1143428    19861.83575
  56856.1144957    19676.37927
  56856.1146484    19361.57370
  56856.1147964    19704.33238
  56856.1149493    19484.48001
  56856.1151020    19692.85757
  56856.1152549    19344.50364
  56856.1155558    19868.52335
  56856.1157085    19571.58123
  56856.1158613    19603.05707
  56856.1160094    19178.42288
  56856.1161622    19506.66347
  56856.1163150    19835.38891
  56856.1164676    19656.14813
  56856.1166159    19671.76860
  56856.1167686    19366.77230
  56856.1169213    19415.61624
  56856.1170742    19399.75790
  56856.1172222    19450.70632
  56856.1173751    19770.69658
  56856.1175278    19575.20316
  56856.1176806    19584.66609
  56856.1178287    19428.65813
  56856.1179815    19425.15936
  56856.1181343    19376.39077
  56856.1182870    19561.99224
  56856.1184352    19475.12085
  56856.1185880    19516.77321
  56856.1187407    19533.57415
  56856.1188935    19272.97302
  56856.1190416    19305.59318
  56856.1191944    19724.67407
  56856.1193471    19560.90320
  56856.1194999    19398.70066
  56856.1196481    19295.16967
  56856.1198008    19369.97658
  56856.1199537    19492.95090
  56856.1201064    19754.78609
  56856.1202591    19314.95343
  56856.1204072    19089.69614
  56856.1205601    19639.27537
  56856.1207129    19632.65555
  56856.1208610    19271.95283
  56856.1210138    19428.51786
  56856.1211665    19398.80300
  56856.1213194    19381.32908
  56856.1214720    19565.51227
  56856.1216202    19462.27437
  56856.1217729    19543.32717
  56856.1219257    19821.56836
  56856.1220739    19429.42872
  56856.1222266    19875.78135
  56856.1223794    19581.00923
  56856.1225322    19606.02632
  56856.1226803    19688.85245
  56856.1228378    19832.16810
  56856.1229859    19563.48274
  56856.1231387    19715.57321
  56856.1232868    19779.51403
  56856.1234441    19674.34106
  56856.1235923    19637.43095
  56856.1237451    19704.06573
  56856.1238933    19322.66910
  56856.1240460    19287.60101
  56856.1241988    19364.32288
  56856.1243515    19569.76142
  56856.1244996    19321.68261
  56856.1246571    19414.54672
  56856.1248052    19743.39006
  56856.1249580    19521.89708
  56856.1251061    19418.42480
  56856.1252590    19757.09438
  56856.1254117    19617.16452
  56856.1255645    19395.21849
  56856.1257172    19444.79319
  56856.1258653    19632.61782
  56856.1260182    19570.97340
  56856.1261709    19435.48387
  56856.1263191    19330.44396
  56856.1264719    19392.55513
  56856.1266245    19713.30380
  56856.1267773    19638.91027
  56856.1269301    19747.45582
  56856.1270829    19632.69563
  56856.1272310    19273.75757
  56856.1273837    19449.94003
  56856.1275319    19415.63705
  56856.1276846    19319.59923
  56856.1278375    19536.72103
  56856.1279903    19555.39840
  56856.1281430    19528.80700
  56856.1282911    19515.87212
  56856.1284438    19464.27946
  56856.1285967    19670.46368
  56856.1287448    19480.71471
  56856.1288975    19717.05603
  56856.1290504    19719.05563
  56856.1292031    19535.94975
  56856.1293513    19232.01713
  56856.1295087    19764.68546
  56856.1296568    19777.92466
  56856.1298096    19824.46055
  56856.1299577    19409.16975
  56856.1301105    19633.94389
  56856.1302632    19522.63125
  56856.1304161    19488.82776
  56856.1305641    19369.24894
  56856.1307170    19663.10965
  56856.1308698    19962.31183
  56856.1310224    19586.72834
  56856.1311706    19599.83980
  56856.1313234    19254.77346
  56856.1314763    19231.27127
  56856.1316289    19332.94445
  56856.1317817    19628.03143
  56856.1319298    19573.83012
  56856.1320826    19460.91231
  56856.1322355    19740.58790
  56856.1323835    19715.91675
  56856.1325363    19513.94581
  56856.1326891    19599.41034
  56856.1328418    19671.46105
  56856.1329900    19640.25993
  56856.1331427    19821.72293
  56856.1332955    19473.22917
  56856.1334483    19625.63653
  56856.1335963    19525.34003
  56856.1337492    19258.18142
  56856.1339019    19504.05681
  56856.1340548    19557.54610
  56856.1342075    19183.28455
  56856.1343557    19225.88072
  56856.1345084    19553.27900
  56856.1346612    19570.49485
  56856.1348139    19577.69595
  56856.1349621    19435.86514
  56856.1351149    19203.02500
  56856.1354158    19732.48562
  56856.1355732    19671.79644
  56856.1357212    19435.65486
  56856.1358741    19176.93718
  56856.1360222    19586.61686
  56856.1361750    19558.19072
  56856.1363277    19555.45031
  56856.1364805    19066.36218
  56856.1366286    19491.55246
  56856.1367814    19633.72134
  56856.1369342    19888.44808
  56856.1370870    19469.01248
  56856.1372352    19388.82766
  56856.1375405    19646.83117
  56856.1376934    19692.15431
  56856.1378462    19344.15612
  56856.1379944    19467.52425
  56856.1381471    19352.93494
  56856.1384526    19626.50294
  56856.1386007    19681.44570
  56856.1387536    19682.42116
  56856.1389063    19654.84504
  56856.1390545    19480.78196
  56856.1392072    19400.75058
  56856.1393600    19697.54103
  56856.1395128    19758.76356
  56856.1396609    19402.98068
  56856.1398137    19642.09055
  56856.1399665    19585.59575
  56856.1401192    19796.59103
  56856.1402673    19650.23778
  56856.1404201    19333.30617
  56856.1405730    19700.67842
  56856.1407256    19616.09993
  56856.1408784    19302.69084
  56856.1410266    19467.72866
  56856.1411794    19444.66559
  56856.1413322    19488.73119
  56856.1414802    19372.50104
  56856.1416377    19569.73841
  56856.1417858    19635.58636
  56856.1419386    19370.01992
  56856.1420867    19352.87245
  56856.1422395    19609.76523
  56856.1423923    19492.69106
  56856.1425450    19407.37745
  56856.1426932    19170.01000
  56856.1428459    19438.06551
  56856.1429988    19460.51454
  56856.1431515    19398.97430
  56856.1432995    19350.09547
  56856.1434524    19469.44329
  56856.1436051    19382.92914
  56856.1437580    19747.11983
  56856.1439107    19446.89187
  56856.1440589    19227.65029
  56856.1442116    19099.21518
  56856.1443643    19391.93163
  56856.1445126    19372.92792
  56856.1446653    19649.40331
  56856.1448181    19256.72606
  56856.1449754    19521.53181
  56856.1451190    19321.91319
  56856.1452717    19508.51547
  56856.1454246    19534.70770
  56856.1455773    19624.44351
  56856.1457254    19447.72253
  56856.1458828    19426.88212
  56856.1460309    19221.79185
  56856.1461838    19428.32766
  56856.1463318    19192.98191
  56856.1464846    19195.36613
  56856.1466374    19714.23602
  56856.1467901    19661.54329
  56856.1469430    19652.36410
  56856.1470911    19162.89421
  56856.1472438    19309.34264
  56856.1473966    19366.75573
  56856.1475447    19032.39222
  56856.1476976    19499.96105
  56856.1478502    19879.55253
  56856.1480030    19238.97997
  56856.1481558    19101.09354
  56856.1483039    19317.78269
  56856.1484568    19306.64674
  56856.1486095    19383.40585
  56856.1487577    19183.04840
  56856.1489150    19681.45671
  56856.1490630    19482.81832
  56856.1492160    19157.60482
  56856.1493640    19635.52087
  56856.1495169    19457.91376
  56856.1496697    19723.18514
  56856.1498224    19552.95973
  56856.1499751    19513.70091
  56856.1501232    19331.52167
  56856.1502761    19704.95077
  56856.1504288    19475.88800
  56856.1505770    19395.83224
  56856.1507297    19399.63784
  56856.1508825    19304.89542
  56856.1510353    19535.92002
  56856.1511834    19204.28066
  56856.1513363    19365.17769
  56856.1514890    19639.30858
  56856.1516418    19417.02126
  56856.1517899    19283.73123
  56856.1519426    19336.74921
  56856.1520955    19409.17847
  56856.1522482    19469.91362
  56856.1523963    19159.31722
  56856.1525491    19351.29924
  56856.1527018    19256.79048
  56856.1528547    19472.40858
  56856.1530074    19502.47552
  56856.1531556    19387.97396
  56856.1533083    19483.10970
  56856.1534611    19511.05372
  56856.1536093    19399.27442
  56856.1537620    19289.49213
  56856.1539148    19510.31378
  56856.1540675    19436.48793
  56856.1542157    19465.58115
  56856.1543731    19700.96372
